geo,time,edu_cned_14,teaching_mode,plan,fp_ciclos,value
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Comercio y Marketing,2056
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Artes y Artesanías,5213
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Artes Gráficas,593
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Agraria,8278
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Administración y Gestión,2144
España,2015-2016,FP Básica y Grado Medio,A Distancia,LOGSE,Actividades Físicas y Deportivas,9379
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Todas las familias,2121
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Servicios personales, socioculturales y a la comunidad",2195
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios a la empresa,3827
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Agricultura, pesca, extracción y energía",1804
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Comercio, transporte y reparación de vehículos",8990
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Construcción,1549
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industria,1741
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería,7947
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades sanitarias,4627
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias STEM,4434
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias Industriales,1800
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Familias ni Industriales ni STEM,6175
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Vidrio y Cerámica,4092
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,No distribuido por familia profesional,177
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Transporte y Mantenimiento de Vehículos,3217
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Textil, Confección y Piel",4820
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Servicios Socioculturales y a la Comunidad,3984
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Seguridad y Medio Ambiente,2046
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Sanidad,5022
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Química,7458
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Marítimo-Pesquera,8614
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,"Madera, Mueble y Corcho",7363
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Instalación y Mantenimiento,9746
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Informática y Comunicaciones,6718
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Extractivas,145
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Industrias Alimentarias,2241
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen y Sonido,8079
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Imagen Personal,9494
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Hostelería y Turismo,498
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Fabricación Mecánica,6221
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Energía y Agua,9328
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Electricidad y Electrónica,5012
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Edificación y Obra Civil,1858
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Comercio y Marketing,9839
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes y Artesanías,7946
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Artes Gráficas,8887
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Agraria,8400
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Administración y Gestión,8184
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOE,Actividades Físicas y Deportivas,3044
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Todas las familias,7068
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Servicios personales, socioculturales y a la comunidad",3398
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Servicios a la empresa,1381
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Agricultura, pesca, extracción y energía",7910
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Comercio, transporte y reparación de vehículos",2702
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Construcción,9801
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industria,7561
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería,5717
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades sanitarias,7698
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias STEM,1441
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias Industriales,9481
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Familias ni Industriales ni STEM,7763
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Vidrio y Cerámica,3295
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,No distribuido por familia profesional,6026
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Transporte y Mantenimiento de Vehículos,9419
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Textil, Confección y Piel",7516
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Servicios Socioculturales y a la Comunidad,6277
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Seguridad y Medio Ambiente,1307
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Sanidad,6618
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Química,3575
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Marítimo-Pesquera,252
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,"Madera, Mueble y Corcho",6766
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Instalación y Mantenimiento,9713
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Informática y Comunicaciones,9996
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Extractivas,2087
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Industrias Alimentarias,7
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen y Sonido,5846
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Imagen Personal,6470
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Hostelería y Turismo,5729
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Fabricación Mecánica,5445
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Energía y Agua,4070
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Electricidad y Electrónica,156
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Edificación y Obra Civil,8814
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Comercio y Marketing,3578
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes y Artesanías,6124
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Artes Gráficas,2494
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Agraria,6139
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Administración y Gestión,5437
España,2015-2016,FP Grado Medio y FP Grado Superior,Todas las modalidades,LOGSE,Actividades Físicas y Deportivas,6109
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Todas las familias,5308
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Servicios personales, socioculturales y a la comunidad",9881
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios a la empresa,5022
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Agricultura, pesca, extracción y energía",8764
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Comercio, transporte y reparación de vehículos",8387
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Construcción,1578
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industria,1703
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería,7928
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades sanitarias,4514
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias STEM,3375
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias Industriales,4785
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Familias ni Industriales ni STEM,4899
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Vidrio y Cerámica,5950
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,No distribuido por familia profesional,7369
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Transporte y Mantenimiento de Vehículos,2414
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Textil, Confección y Piel",3807
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Servicios Socioculturales y a la Comunidad,57
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Seguridad y Medio Ambiente,7927
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Sanidad,1797
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Química,7886
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Marítimo-Pesquera,9402
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,"Madera, Mueble y Corcho",1670
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Instalación y Mantenimiento,7499
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Informática y Comunicaciones,6095
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Extractivas,4168
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Industrias Alimentarias,3526
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen y Sonido,7537
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Imagen Personal,6389
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Hostelería y Turismo,6482
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Fabricación Mecánica,6151
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Energía y Agua,8144
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Electricidad y Electrónica,3691
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Edificación y Obra Civil,3642
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Comercio y Marketing,5888
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes y Artesanías,9147
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Artes Gráficas,3949
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Agraria,7127
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Administración y Gestión,7625
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOE,Actividades Físicas y Deportivas,9152
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Todas las familias,924
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Servicios personales, socioculturales y a la comunidad",7784
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios a la empresa,6838
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Agricultura, pesca, extracción y energía",910
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Comercio, transporte y reparación de vehículos",1158
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Construcción,8083
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industria,3253
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería,4097
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades sanitarias,6336
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias STEM,8885
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias Industriales,4249
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Familias ni Industriales ni STEM,2682
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Vidrio y Cerámica,9045
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,No distribuido por familia profesional,1092
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Transporte y Mantenimiento de Vehículos,7015
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Textil, Confección y Piel",1363
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Servicios Socioculturales y a la Comunidad,6138
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Seguridad y Medio Ambiente,3528
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Sanidad,6664
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Química,3063
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Marítimo-Pesquera,2281
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,"Madera, Mueble y Corcho",7408
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Instalación y Mantenimiento,9367
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Informática y Comunicaciones,6083
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Extractivas,4676
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Industrias Alimentarias,4997
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen y Sonido,8932
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Imagen Personal,5060
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Hostelería y Turismo,8947
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Fabricación Mecánica,8656
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Energía y Agua,3344
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Electricidad y Electrónica,4903
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Edificación y Obra Civil,2522
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Comercio y Marketing,7880
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes y Artesanías,3535
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Artes Gráficas,7929
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Agraria,3772
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Administración y Gestión,751
España,2015-2016,FP Grado Medio y FP Grado Superior,Presencial,LOGSE,Actividades Físicas y Deportivas,2196
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Todas las familias,3738
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Servicios personales, socioculturales y a la comunidad",7207
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Servicios a la empresa,483
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Agricultura, pesca, extracción y energía",2612
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,"Comercio, transporte y reparación de vehículos",1098
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Construcción,2850
España,2015-2016,FP Grado Medio y FP Grado Superior,A Distancia,LOE,Industria,2041
